chapter,sentence,char,word,word_num,tot_words,ch_num,value,sum_sent,wds_norm,sum_length_adj,sum_norm,ch_name
SPAN notes 11a merylsward prologue.txt,chibo is a bit alarmed at that and will investigate later how this whip got embedded in rook’s body.,chibo,alarmed,298,478,11,-2,-3.447368421052632,0.6313559322033898,-0.007212067826469941,-0.05529252000293622,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,chibo obliterates the shifter with arcane fire.,chibo,fire,319,478,11,-2,-5.447368421052632,0.6758474576271186,-0.011396168244879983,-0.08737062321074654,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"chibo launches a couple of warning shots… i.e. misses… she claims to surrender, and rook says, “show us your real face.”",chibo,warning,335,478,11,-3,-8.447368421052632,0.7097457627118644,-0.017672318872495044,-0.135487778022462,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"in the battle, the interns suddenly come around the corner, having followed xotl to help.",xotl,battle,346,690,11,-1,-15.097744360902256,0.5014492753623189,-0.02188078892884385,-0.16775271512113618,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"chibo starts a read the kill, while the rest continue to question her.",chibo,kill,356,478,11,-3,-11.447368421052632,0.7542372881355932,-0.02394846950011011,-0.1836049328341775,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"xotl quickly uses a redirect attack skill to swap places with one of the interns, who takes the brunt of bleak’s attack.",xotl,attack,362,690,11,-1,-16.097744360902254,0.5246376811594203,-0.02333006429116269,-0.17886382623224728,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the read the kill - chibo gets an image of a seaside town and an image of a faceless figure meeting with a grey doublet with yellow pansy in the buttonhole (this is supposed to be bleak as her signal that she’s got xotl); and then feels a terrible pain as three jagged claw marks appear across his face (in real life, not in the vision).",chibo,kill,365,478,11,-3,-14.447368421052632,0.7733050847457628,-0.03022462012772517,-0.231722087645893,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the read the kill - chibo gets an image of a seaside town and an image of a faceless figure meeting with a grey doublet with yellow pansy in the buttonhole (this is supposed to be bleak as her signal that she’s got xotl); and then feels a terrible pain as three jagged claw marks appear across his face (in real life, not in the vision).",chibo,grey,379,478,11,-1,-15.447368421052632,0.8029661016949152,-0.03231667033693019,-0.24776113924979815,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the read the kill - chibo gets an image of a seaside town and an image of a faceless figure meeting with a grey doublet with yellow pansy in the buttonhole (this is supposed to be bleak as her signal that she’s got xotl); and then feels a terrible pain as three jagged claw marks appear across his face (in real life, not in the vision).",chibo,terrible,400,478,11,-3,-18.44736842105263,0.847457627118644,-0.03859282096454525,-0.29587829406151356,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the read the kill - chibo gets an image of a seaside town and an image of a faceless figure meeting with a grey doublet with yellow pansy in the buttonhole (this is supposed to be bleak as her signal that she’s got xotl); and then feels a terrible pain as three jagged claw marks appear across his face (in real life, not in the vision).",chibo,pain,401,478,11,-2,-20.44736842105263,0.8495762711864406,-0.042776921382955295,-0.32795639726932396,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the read the kill - chibo gets an image of a seaside town and an image of a faceless figure meeting with a grey doublet with yellow pansy in the buttonhole (this is supposed to be bleak as her signal that she’s got xotl); and then feels a terrible pain as three jagged claw marks appear across his face (in real life, not in the vision).",chibo,vision,413,478,11,1.650375939849624,-18.796992481203006,0.875,-0.03932425205272595,-0.3014859324042323,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"he runs around screaming, when chibo walks in to observe.",chibo,screaming,417,478,11,-2,-20.796992481203006,0.8834745762711864,-0.043508352471136,-0.3335640356120427,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"xotl, newly emboldened, leaps onto a table and casts phantasmal force at two of the opponents, the shifter and the orc, making them feel like they’re stuck inside a gelatinous cube.",xotl,stuck,419,690,11,-2,-18.097744360902254,0.6072463768115942,-0.026228615015800368,-0.2010860484544695,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,the human closes and swings but a hasty shield spell protects xotl.,xotl,protects,433,690,11,1.650375939849624,-16.44736842105263,0.6275362318840579,-0.023836765827612506,-0.18274853801169588,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"chibo leaps over the deck without a feather fall token, right at xotl, and just before colliding casts thunder step to bring the two of them back to the deck of the ship.",xotl,colliding,451,690,11,-1,-17.44736842105263,0.6536231884057971,-0.025286041189931347,-0.193859649122807,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"xotl tries to leap back off to save the intern, but dane grabs him and heals him while they float gently down.",xotl,save,468,690,11,3.300751879699248,-14.146616541353383,0.6782608695652174,-0.02050234281355563,-0.15718462823725982,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"chibo suggests that while it may be painful, it is super cool, but that it may be removable if rook so desires.",chibo,super,471,478,11,4.951127819548872,-15.845864661654137,0.9978813559322034,-0.033150344480447985,-0.2541526410167679,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"chibo suggests that while it may be painful, it is super cool, but that it may be removable if rook so desires.",chibo,cool,472,478,11,1.650375939849624,-14.195488721804512,1,-0.029697675150218646,-0.2276821761516763,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the shifter attacks xotl, and hits for some more serious damage.",xotl,attacks,484,690,11,-1,-15.146616541353383,0.7014492753623188,-0.021951618175874467,-0.16829573934837092,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the shifter attacks xotl, and hits for some more serious damage.",xotl,damage,492,690,11,-3,-18.146616541353385,0.7130434782608696,-0.02629944426283099,-0.20162907268170427,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,xotl disengages to go rescue loz and feed him a health potion.,xotl,rescue,497,690,11,3.300751879699248,-14.845864661654135,0.7202898550724638,-0.021515745886455266,-0.16495405179615705,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"dane casts bless on ev, rook, and xotl, including an orders demand to compel rook to whip the shifter, but rook misses.",xotl,bless,507,690,11,3.300751879699248,-11.545112781954888,0.7347826086956522,-0.016732047510079548,-0.12827903091060988,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"dane casts bless on ev, rook, and xotl, including an orders demand to compel rook to whip the shifter, but rook misses.",xotl,demand,516,690,11,-1,-12.545112781954888,0.7478260869565218,-0.01818132287239839,-0.13939014202172098,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the bubble blocks it, but xotl chooses to fail his save.",xotl,blocks,544,690,11,-1,-13.545112781954888,0.7884057971014493,-0.019630598234717227,-0.15050125313283208,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the bubble blocks it, but xotl chooses to fail his save.",xotl,fail,550,690,11,-2,-15.545112781954888,0.7971014492753623,-0.02252914895935491,-0.1727234753550543,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the bubble blocks it, but xotl chooses to fail his save.",xotl,save,552,690,11,3.300751879699248,-12.24436090225564,0.8,-0.01774545058297919,-0.1360484544695071,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,and why did you attack xotl?”,xotl,attack,572,690,11,-1,-13.24436090225564,0.8289855072463768,-0.019194725945298027,-0.1471595655806182,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"she attacked xotl because she is being paid, but doesn’t know exactly who, and she won’t reveal the middle man under pain of death.",xotl,attacked,575,690,11,-1,-14.24436090225564,0.8333333333333334,-0.020644001307616868,-0.15827067669172934,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"she attacked xotl because she is being paid, but doesn’t know exactly who, and she won’t reveal the middle man under pain of death.",xotl,pain,593,690,11,-2,-16.24436090225564,0.8594202898550725,-0.02354255203225455,-0.18049289891395157,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"she attacked xotl because she is being paid, but doesn’t know exactly who, and she won’t reveal the middle man under pain of death.",xotl,death,595,690,11,-2,-18.24436090225564,0.8623188405797102,-0.02644110275689223,-0.20271512113617376,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"she received an offer for 30,000 gold to bring xotl in to merylsward in ne eldeen reaches.",xotl,reaches,622,690,11,1.650375939849624,-16.593984962406015,0.9014492753623189,-0.02404925356870437,-0.1843776106934002,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the read the kill - chibo gets an image of a seaside town and an image of a faceless figure meeting with a grey doublet with yellow pansy in the buttonhole (this is supposed to be bleak as her signal that she’s got xotl); and then feels a terrible pain as three jagged claw marks appear across his face (in real life, not in the vision).",xotl,kill,642,690,11,-3,-19.593984962406015,0.9304347826086956,-0.028397079655660892,-0.21771094402673352,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the read the kill - chibo gets an image of a seaside town and an image of a faceless figure meeting with a grey doublet with yellow pansy in the buttonhole (this is supposed to be bleak as her signal that she’s got xotl); and then feels a terrible pain as three jagged claw marks appear across his face (in real life, not in the vision).",xotl,grey,656,690,11,-1,-20.593984962406015,0.9507246376811594,-0.029846355017979734,-0.22882205513784462,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the read the kill - chibo gets an image of a seaside town and an image of a faceless figure meeting with a grey doublet with yellow pansy in the buttonhole (this is supposed to be bleak as her signal that she’s got xotl); and then feels a terrible pain as three jagged claw marks appear across his face (in real life, not in the vision).",xotl,terrible,677,690,11,-3,-23.593984962406015,0.981159420289855,-0.03419418110493625,-0.2621553884711779,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the read the kill - chibo gets an image of a seaside town and an image of a faceless figure meeting with a grey doublet with yellow pansy in the buttonhole (this is supposed to be bleak as her signal that she’s got xotl); and then feels a terrible pain as three jagged claw marks appear across his face (in real life, not in the vision).",xotl,pain,678,690,11,-2,-25.593984962406015,0.9826086956521739,-0.037092731829573934,-0.2843776106934002,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,"the read the kill - chibo gets an image of a seaside town and an image of a faceless figure meeting with a grey doublet with yellow pansy in the buttonhole (this is supposed to be bleak as her signal that she’s got xotl); and then feels a terrible pain as three jagged claw marks appear across his face (in real life, not in the vision).",xotl,vision,690,690,11,1.650375939849624,-23.94360902255639,1,-0.03470088264138607,-0.2660401002506266,Merylsward Prologue
SPAN notes 11b merylsward.txt,"after the street fight with bleak, and the resulting read the kill attack: back on deck, with bleak, and chibo bleeding, rinoa arrives from her mission.",chibo,after,0,1168,11.5,0,0,0,0,0,Merylsward
SPAN notes 11b merylsward.txt,dane tries to figure out the symbolic meaning of the symbols from chibo’s vision.,dane,dane,0,1057,11.5,0,0,0,0,0,Merylsward
SPAN notes 11b merylsward.txt,"* evertonette and xotl across the street, waiting to rendezvous with chibo at 2nd meeting site * rinoa accompanies dane - who’s bringing a gagged loz (holding crystal) * evertonette (using stealth), accompanies chibo & xotl invisible approach side entrance chibo is in traditional talenta plains shaman garb, riding on the back of mr.",evertonette,evertonette,0,635,11.5,0,0,0,0,0,Merylsward
